Accident Index,Timestamp,Year,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
201143P183121,"7:00pm, 12th December 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P183121/,https://api.cyclestreets.net/v2/collisions.location?id=201143P183121,51.750631,-1.224814
201143P185011,"7:48pm, 14th January 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P185011/,https://api.cyclestreets.net/v2/collisions.location?id=201143P185011,51.757062,-1.260055
201143P188101,"8:40am, 20th October 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P188101/,https://api.cyclestreets.net/v2/collisions.location?id=201143P188101,51.752007,-1.256951
201143P191021,"7:49pm, 21st February 2011",2011,slight,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/201143P191021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P191021,51.752525,-1.253466
201143P191091,"10:48am, 19th September 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P191091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P191091,51.753235,-1.266347
201143P192111,"8:20am, 17th November 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P192111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P192111,51.752407,-1.221451
201143P193011,"2:30pm, 20th January 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P193011/,https://api.cyclestreets.net/v2/collisions.location?id=201143P193011,51.769303,-1.262029
201143P193121,"6:49pm, 15th December 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P193121/,https://api.cyclestreets.net/v2/collisions.location?id=201143P193121,51.726524,-1.209879
201143P195011,"8:04am, 20th January 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P195011/,https://api.cyclestreets.net/v2/collisions.location?id=201143P195011,51.752533,-1.269111
201143P195071,"10:00am, 19th July 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P195071/,https://api.cyclestreets.net/v2/collisions.location?id=201143P195071,51.778623,-1.271444
201143P198051,"5:45pm, 17th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P198051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P198051,51.759105,-1.214526
201143P198071,"7:20am, 15th July 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P198071/,https://api.cyclestreets.net/v2/collisions.location?id=201143P198071,51.74263,-1.238855
201143P199081,"5:25pm, 23rd August 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P199081/,https://api.cyclestreets.net/v2/collisions.location?id=201143P199081,51.76268,-1.19809
201143P201071,"5:30pm, 21st July 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P201071/,https://api.cyclestreets.net/v2/collisions.location?id=201143P201071,51.748112,-1.238329
201143P205061,"5:20pm, 22nd June 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P205061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P205061,51.775308,-1.230914
201143P218051,"7:20am, 19th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P218051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P218051,51.752461,-1.27201
201143P219021,"8:03am, 21st February 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P219021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P219021,51.766898,-1.265691
201143P221031,"8:57am, 21st March 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P221031/,https://api.cyclestreets.net/v2/collisions.location?id=201143P221031,51.752135,-1.248691
201143P222051,"6:09pm, 20th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P222051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P222051,51.717758,-1.244195
201143P230081,"4:25pm, 24th August 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P230081/,https://api.cyclestreets.net/v2/collisions.location?id=201143P230081,51.759106,-1.214671
201143P231021,"1:00pm, 26th February 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P231021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P231021,51.747193,-1.235302
201143P234071,"3:42pm, 18th July 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P234071/,https://api.cyclestreets.net/v2/collisions.location?id=201143P234071,51.753562,-1.261127
201143P235081,"10:40am, 20th August 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P235081/,https://api.cyclestreets.net/v2/collisions.location?id=201143P235081,51.745182,-1.230266
201143P242031,"8:29am, 24th March 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P242031/,https://api.cyclestreets.net/v2/collisions.location?id=201143P242031,51.740842,-1.254382
201143P245101,"8:46am, 20th October 2011",2011,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201143P245101/,https://api.cyclestreets.net/v2/collisions.location?id=201143P245101,51.745641,-1.231707
201143P259121,"6:20pm, 19th December 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P259121/,https://api.cyclestreets.net/v2/collisions.location?id=201143P259121,51.75573,-1.248487
201143P262051,"6:55pm, 27th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P262051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P262051,51.74509,-1.229978
201143P265041,"9:10am, 22nd April 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P265041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P265041,51.732073,-1.219484
201143P266101,"11:30am, 22nd October 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P266101/,https://api.cyclestreets.net/v2/collisions.location?id=201143P266101,51.787878,-1.27057
201143P269051,"6:36pm, 28th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P269051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P269051,51.746278,-1.232855
201143P272101,"5:18pm, 26th October 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P272101/,https://api.cyclestreets.net/v2/collisions.location?id=201143P272101,51.736764,-1.208252
201143P286031,"9:30am, 29th March 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P286031/,https://api.cyclestreets.net/v2/collisions.location?id=201143P286031,51.761845,-1.262875
201143P288091,"2:17pm, 22nd September 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P288091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P288091,51.718664,-1.204225
201143P289101,"12:32pm, 28th October 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P289101/,https://api.cyclestreets.net/v2/collisions.location?id=201143P289101,51.761609,-1.26824
201143P293111,"9:30am, 23rd November 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P293111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P293111,51.752545,-1.270994
201143P298051,"11:30pm, 26th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P298051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P298051,51.750494,-1.245242
201143P299051,"4:30pm, 25th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P299051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P299051,51.748203,-1.238472
201143P304011,"5:09pm, 27th January 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P304011/,https://api.cyclestreets.net/v2/collisions.location?id=201143P304011,51.75102,-1.257257
201143P308091,"9:12am, 27th September 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P308091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P308091,51.749674,-1.229755
201143P309061,"3:30pm, 29th June 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P309061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P309061,51.77032,-1.266505
201143P311031,"8:27am, 28th March 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P311031/,https://api.cyclestreets.net/v2/collisions.location?id=201143P311031,51.753578,-1.263589
201143P312101,"8:41pm, 24th October 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P312101/,https://api.cyclestreets.net/v2/collisions.location?id=201143P312101,51.753393,-1.262868
201143P314111,"5:33pm, 26th November 2011",2011,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201143P314111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P314111,51.737646,-1.219243
201143P322051,"9:05pm, 24th May 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P322051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P322051,51.752505,-1.250279
201143P326011,"3:40pm, 14th January 2011",2011,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201143P326011/,https://api.cyclestreets.net/v2/collisions.location?id=201143P326011,51.761699,-1.268239
201143P338121,"9:14am, 31st December 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P338121/,https://api.cyclestreets.net/v2/collisions.location?id=201143P338121,51.788057,-1.270277
201143P340061,"7:08pm, 29th June 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P340061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P340061,51.75048,-1.257121
201143P355121,"5:30pm, 30th December 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P355121/,https://api.cyclestreets.net/v2/collisions.location?id=201143P355121,51.734276,-1.212785
201143P356061,"6:07pm, 13th June 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P356061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P356061,51.745821,-1.231704
201143P356091,"8:40am, 29th September 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P356091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P356091,51.74913,-1.256853
201143P357111,"2:27pm, 30th November 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P357111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P357111,51.778496,-1.265503
201143P366061,"9:10am, 7th June 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P366061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P366061,51.775458,-1.268596
201143P370111,"5:05pm, 28th November 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P370111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P370111,51.767399,-1.231483
201143P378111,"11:50am, 30th November 2011",2011,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P378111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P378111,51.762025,-1.262872
201043P005110,"11:46pm, 1st November 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P005110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P005110,51.766945,-1.230766
201043P006040,"1:18pm, 1st April 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P006040/,https://api.cyclestreets.net/v2/collisions.location?id=201043P006040,51.75246,-1.271865
201043P008040,"8:30am, 1st April 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P008040/,https://api.cyclestreets.net/v2/collisions.location?id=201043P008040,51.774169,-1.263689
201043P010030,"5:15pm, 2nd March 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P010030/,https://api.cyclestreets.net/v2/collisions.location?id=201043P010030,51.752041,-1.248113
201043P010110,"5:55pm, 1st November 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P010110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P010110,51.75831,-1.216713
201043P014100,"10:35pm, 2nd October 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P014100/,https://api.cyclestreets.net/v2/collisions.location?id=201043P014100,51.747193,-1.235302
201043P015040,"3:50pm, 3rd April 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P015040/,https://api.cyclestreets.net/v2/collisions.location?id=201043P015040,51.747378,-1.236023
201043P017050,"6:00pm, 4th May 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P017050/,https://api.cyclestreets.net/v2/collisions.location?id=201043P017050,51.740029,-1.253816
201043P026020,"7:45am, 4th February 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P026020/,https://api.cyclestreets.net/v2/collisions.location?id=201043P026020,51.744086,-1.200737
201043P028030,"7:00pm, 4th March 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P028030/,https://api.cyclestreets.net/v2/collisions.location?id=201043P028030,51.752612,-1.25303
201043P032110,"4:30pm, 2nd November 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P032110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P032110,51.758534,-1.2099
201043P035080,"5:30pm, 8th August 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P035080/,https://api.cyclestreets.net/v2/collisions.location?id=201043P035080,51.753909,-1.259093
201043P037110,"4:26pm, 5th November 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P037110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P037110,51.748498,-1.256574
201043P040010,"10:55am, 4th January 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P040010/,https://api.cyclestreets.net/v2/collisions.location?id=201043P040010,51.773562,-1.267322
201043P050100,"5:15pm, 5th October 2010",2010,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201043P050100/,https://api.cyclestreets.net/v2/collisions.location?id=201043P050100,51.752626,-1.269544
201043P052010,"6:08pm, 11th January 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P052010/,https://api.cyclestreets.net/v2/collisions.location?id=201043P052010,51.737318,-1.197236
201043P056090,"4:54pm, 2nd September 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P056090/,https://api.cyclestreets.net/v2/collisions.location?id=201043P056090,51.72336,-1.194153
201043P058110,"9:00pm, 6th November 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P058110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P058110,51.758526,-1.235835
201043P063120,"6:30pm, 2nd December 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P063120/,https://api.cyclestreets.net/v2/collisions.location?id=201043P063120,51.753126,-1.292571
201043P067030,"8:30am, 5th March 2010",2010,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P067030/,https://api.cyclestreets.net/v2/collisions.location?id=201043P067030,51.732516,-1.232074
